player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Tristan Silva,ORL,assists,1.5,PrizePicks,2026-04-14,,,2.5
Tristan Silva,ORL,steals,1.5,PrizePicks,2026-04-14,,,1.5
Jalen Suggs,ORL,steals,1.5,PrizePicks,2026-04-14,,,2.0
Andre Drummond,PHI,assists,1.5,PrizePicks,2026-04-14,,,2.5
Andre Drummond,PHI,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Andre Drummond,PHI,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
Andre Drummond,PHI,steals,1.5,PrizePicks,2026-04-14,,,1.0
Desmond Bane,ORL,steals,0.5,PrizePicks,2026-04-14,,,1.5
Paolo Banchero,ORL,steals,0.5,PrizePicks,2026-04-14,,,1.5
Kelly Oubre,PHI,steals,0.5,PrizePicks,2026-04-14,,,2.0
Tyrese Maxey,PHI,steals,0.5,PrizePicks,2026-04-14,,,1.5
VJ Edgecombe,PHI,steals,0.5,PrizePicks,2026-04-14,,,1.5
Jalen Suggs,ORL,steals,0.5,PrizePicks,2026-04-14,,,2.0
Adem Bona,PHI,assists,0.5,PrizePicks,2026-04-14,,,1.0
Adem Bona,PHI,steals,0.5,PrizePicks,2026-04-14,,,1.0
Adem Bona,PHI,turnovers,0.5,PrizePicks,2026-04-14,,,0.5
Kelly Oubre,PHI,assists,0.5,PrizePicks,2026-04-14,,,1.5
Quentin Grimes,PHI,blocks_steals,0.5,PrizePicks,2026-04-14,,,0.5
Wendell Carter,ORL,steals,0.5,PrizePicks,2026-04-14,,,1.0
Quentin Grimes,PHI,steals,0.5,PrizePicks,2026-04-14,,,1.0
Tristan Silva,ORL,blocks_steals,0.5,PrizePicks,2026-04-14,,,0.5
Tristan Silva,ORL,turnovers,0.5,PrizePicks,2026-04-14,,,0.5
Andre Drummond,PHI,steals,0.5,PrizePicks,2026-04-14,,,1.0
Kawhi Leonard,LAC,points_rebounds_assists,54.5,PrizePicks,2026-04-14,,,43.25
Stephen Curry,GSW,points_rebounds_assists,49.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points_rebounds,49.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points_rebounds_assists,49.5,PrizePicks,2026-04-14,,,43.25
Stephen Curry,GSW,points_assists,44.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_rebounds,44.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_rebounds_assists,44.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points_assists,44.5,PrizePicks,2026-04-14,,,34.5
Kawhi Leonard,LAC,points_rebounds,44.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points_rebounds_assists,44.5,PrizePicks,2026-04-14,,,43.25
Kawhi Leonard,LAC,points_rebounds_assists,42.0,PrizePicks,2026-04-14,,,43.25
Kawhi Leonard,LAC,points,39.5,PrizePicks,2026-04-14,,,30.5
Kristaps Porziņģis,GSW,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,28.5
Stephen Curry,GSW,points,39.5,PrizePicks,2026-04-14,,,26.5
Stephen Curry,GSW,points_assists,39.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_rebounds,39.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,39.5
Darius Garland,LAC,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,30.5
Kawhi Leonard,LAC,points_assists,39.5,PrizePicks,2026-04-14,,,34.5
Kawhi Leonard,LAC,points_rebounds,39.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,43.25
Kawhi Leonard,LAC,points_rebounds,37.5,PrizePicks,2026-04-14,,,39.5
Stephen Curry,GSW,points_rebounds_assists,35.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points,34.5,PrizePicks,2026-04-14,,,30.5
Kawhi Leonard,LAC,points_assists,34.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points,34.5,PrizePicks,2026-04-14,,,26.5
Darius Garland,LAC,points_assists,34.5,PrizePicks,2026-04-14,,,27.5
Kristaps Porziņģis,GSW,points_rebounds,34.5,PrizePicks,2026-04-14,,,27.5
Kristaps Porziņģis,GSW,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,28.5
Stephen Curry,GSW,points_assists,34.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_rebounds,34.5,PrizePicks,2026-04-14,,,34.5
Darius Garland,LAC,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,30.5
Kawhi Leonard,LAC,points_rebounds,34.5,PrizePicks,2026-04-14,,,39.5
Kawhi Leonard,LAC,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,43.25
Darius Garland,LAC,points_rebounds,34.5,PrizePicks,2026-04-14,,,23.75
Kawhi Leonard,LAC,points,33.5,PrizePicks,2026-04-14,,,30.5
Kawhi Leonard,LAC,points_assists,32.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_assists,31.5,PrizePicks,2026-04-14,,,34.5
Kawhi Leonard,LAC,points,30.5,PrizePicks,2026-04-14,,,30.5
Stephen Curry,GSW,points_rebounds,30.5,PrizePicks,2026-04-14,,,34.5
Darius Garland,LAC,points_rebounds_assists,30.5,PrizePicks,2026-04-14,,,30.5
Kristaps Porziņģis,GSW,points,29.5,PrizePicks,2026-04-14,,,18.0
Stephen Curry,GSW,points,29.5,PrizePicks,2026-04-14,,,26.5
Brandin Podziemski,GSW,points_rebounds,29.5,PrizePicks,2026-04-14,,,20.0
Brandin Podziemski,GSW,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,22.5
Darius Garland,LAC,points_assists,29.5,PrizePicks,2026-04-14,,,27.5
Kristaps Porziņģis,GSW,points_assists,29.5,PrizePicks,2026-04-14,,,23.0
Kristaps Porziņģis,GSW,points_rebounds,29.5,PrizePicks,2026-04-14,,,27.5
Kristaps Porziņģis,GSW,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,28.5
Stephen Curry,GSW,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,39.5
Darius Garland,LAC,points_rebounds,29.5,PrizePicks,2026-04-14,,,23.75
Kawhi Leonard,LAC,points_assists,29.5,PrizePicks,2026-04-14,,,34.5
Bennedict Mathurin,LAC,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,20.75
Darius Garland,LAC,points_assists,27.5,PrizePicks,2026-04-14,,,27.5
Kristaps Porziņģis,GSW,points_rebounds_assists,27.5,PrizePicks,2026-04-14,,,28.5
Stephen Curry,GSW,points,26.5,PrizePicks,2026-04-14,,,26.5
Darius Garland,LAC,points_rebounds_assists,26.5,PrizePicks,2026-04-14,,,30.5
Kawhi Leonard,LAC,points,26.5,PrizePicks,2026-04-14,,,30.5
Darius Garland,LAC,points_assists,26.5,PrizePicks,2026-04-14,,,27.5
Kristaps Porziņģis,GSW,points_rebounds,25.5,PrizePicks,2026-04-14,,,27.5
Kawhi Leonard,LAC,points,25.5,PrizePicks,2026-04-14,,,30.5
Kristaps Porziņģis,GSW,points_rebounds_assists,25.5,PrizePicks,2026-04-14,,,28.5
Kawhi Leonard,LAC,points,24.5,PrizePicks,2026-04-14,,,30.5
Kristaps Porziņģis,GSW,points,24.5,PrizePicks,2026-04-14,,,18.0
Stephen Curry,GSW,points,24.5,PrizePicks,2026-04-14,,,26.5
Brandin Podziemski,GSW,points_assists,24.5,PrizePicks,2026-04-14,,,18.0
Brandin Podziemski,GSW,points_rebounds,24.5,PrizePicks,2026-04-14,,,20.0
Brandin Podziemski,GSW,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,22.5
Darius Garland,LAC,points_assists,24.5,PrizePicks,2026-04-14,,,27.5
Gui Santos,GSW,points_rebounds,24.5,PrizePicks,2026-04-14,,,18.0
Gui Santos,GSW,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,19.0
Kristaps Porziņģis,GSW,points_assists,24.5,PrizePicks,2026-04-14,,,23.0
Kristaps Porziņģis,GSW,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,28.5
Stephen Curry,GSW,points_assists,24.5,PrizePicks,2026-04-14,,,34.5
Stephen Curry,GSW,points_rebounds,24.5,PrizePicks,2026-04-14,,,34.5
Draymond Green,GSW,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,18.25
Darius Garland,LAC,points,24.5,PrizePicks,2026-04-14,,,20.5
Bennedict Mathurin,LAC,points_rebounds,24.5,PrizePicks,2026-04-14,,,19.5
Bennedict Mathurin,LAC,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,20.75
Brook Lopez,LAC,points_rebounds,24.5,PrizePicks,2026-04-14,,,16.5
Brook Lopez,LAC,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,18.0
Darius Garland,LAC,points_rebounds,24.5,PrizePicks,2026-04-14,,,23.75
Darius Garland,LAC,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,30.5
De'Anthony Melton,GSW,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,19.0
De'Anthony Melton,GSW,points_rebounds,24.5,PrizePicks,2026-04-14,,,17.5
Bennedict Mathurin,LAC,points_assists,24.5,PrizePicks,2026-04-14,,,13.0
Darius Garland,LAC,points,23.5,PrizePicks,2026-04-14,,,20.5
Stephen Curry,GSW,points,23.5,PrizePicks,2026-04-14,,,26.5
Darius Garland,LAC,points_rebounds,23.0,PrizePicks,2026-04-14,,,23.75
Brandin Podziemski,GSW,points_rebounds_assists,22.5,PrizePicks,2026-04-14,,,22.5
Darius Garland,LAC,points,22.5,PrizePicks,2026-04-14,,,20.5
Stephen Curry,GSW,points,22.5,PrizePicks,2026-04-14,,,26.5
Gui Santos,GSW,points_rebounds_assists,22.5,PrizePicks,2026-04-14,,,19.0
Kristaps Porziņģis,GSW,points_assists,21.5,PrizePicks,2026-04-14,,,23.0
Draymond Green,GSW,points_rebounds_assists,21.5,PrizePicks,2026-04-14,,,18.25
Darius Garland,LAC,points_rebounds,21.5,PrizePicks,2026-04-14,,,23.75
Darius Garland,LAC,points,20.5,PrizePicks,2026-04-14,,,20.5
Brandin Podziemski,GSW,points_rebounds_assists,20.5,PrizePicks,2026-04-14,,,22.5
Brook Lopez,LAC,points_rebounds_assists,20.5,PrizePicks,2026-04-14,,,18.0
De'Anthony Melton,GSW,points_rebounds_assists,20.5,PrizePicks,2026-04-14,,,19.0
Gui Santos,GSW,points_rebounds_assists,20.5,PrizePicks,2026-04-14,,,19.0
Brandin Podziemski,GSW,points_rebounds,20.5,PrizePicks,2026-04-14,,,20.0
Draymond Green,GSW,points_rebounds_assists,20.0,PrizePicks,2026-04-14,,,18.25
Brandin Podziemski,GSW,points,19.5,PrizePicks,2026-04-14,,,14.5
Brandin Podziemski,GSW,points_rebounds,19.5,PrizePicks,2026-04-14,,,20.0
Brook Lopez,LAC,points,19.5,PrizePicks,2026-04-14,,,13.0
Brandin Podziemski,GSW,points_assists,19.5,PrizePicks,2026-04-14,,,18.0
Brandin Podziemski,GSW,points_rebounds_assists,19.5,PrizePicks,2026-04-14,,,22.5
Draymond Green,GSW,points_assists,19.5,PrizePicks,2026-04-14,,,12.75
Draymond Green,GSW,points_rebounds,19.5,PrizePicks,2026-04-14,,,14.0
Gui Santos,GSW,points_assists,19.5,PrizePicks,2026-04-14,,,12.5
Gui Santos,GSW,points_rebounds,19.5,PrizePicks,2026-04-14,,,18.0
Kristaps Porziņģis,GSW,points_assists,19.5,PrizePicks,2026-04-14,,,23.0
Bennedict Mathurin,LAC,points,19.5,PrizePicks,2026-04-14,,,14.25
De'Anthony Melton,GSW,points,19.5,PrizePicks,2026-04-14,,,13.5
Kristaps Porziņģis,GSW,points_rebounds,19.5,PrizePicks,2026-04-14,,,27.5
Bennedict Mathurin,LAC,points_assists,19.5,PrizePicks,2026-04-14,,,13.0
Brook Lopez,LAC,points_assists,19.5,PrizePicks,2026-04-14,,,12.5
Brook Lopez,LAC,points_rebounds,19.5,PrizePicks,2026-04-14,,,16.5
Darius Garland,LAC,points_rebounds,19.5,PrizePicks,2026-04-14,,,23.75
Derrick Jones,LAC,points_rebounds,19.5,PrizePicks,2026-04-14,,,13.0
Kris Dunn,LAC,points_rebounds_assists,19.5,PrizePicks,2026-04-14,,,13.5
De'Anthony Melton,GSW,points_assists,19.5,PrizePicks,2026-04-14,,,14.5
De'Anthony Melton,GSW,points_rebounds,19.5,PrizePicks,2026-04-14,,,17.5
De'Anthony Melton,GSW,points_rebounds_assists,19.5,PrizePicks,2026-04-14,,,19.0
Derrick Jones,LAC,points_rebounds_assists,19.5,PrizePicks,2026-04-14,,,15.0
Bennedict Mathurin,LAC,points_rebounds,19.5,PrizePicks,2026-04-14,,,19.5
Gui Santos,GSW,points_rebounds_assists,19.0,PrizePicks,2026-04-14,,,19.0
Brook Lopez,LAC,points_rebounds_assists,18.5,PrizePicks,2026-04-14,,,18.0
Kristaps Porziņģis,GSW,points,18.5,PrizePicks,2026-04-14,,,18.0
De'Anthony Melton,GSW,points_rebounds_assists,18.5,PrizePicks,2026-04-14,,,19.0
Brandin Podziemski,GSW,points_assists,18.5,PrizePicks,2026-04-14,,,18.0
Brandin Podziemski,GSW,points_rebounds,18.5,PrizePicks,2026-04-14,,,20.0
Brandin Podziemski,GSW,points_assists,17.5,PrizePicks,2026-04-14,,,18.0
Brandin Podziemski,GSW,points,17.5,PrizePicks,2026-04-14,,,14.5
Brook Lopez,LAC,points,17.5,PrizePicks,2026-04-14,,,13.0
Gui Santos,GSW,points,17.5,PrizePicks,2026-04-14,,,11.0
Kristaps Porziņģis,GSW,points,17.5,PrizePicks,2026-04-14,,,18.0
Darius Garland,LAC,points,17.5,PrizePicks,2026-04-14,,,20.5
De'Anthony Melton,GSW,points,17.5,PrizePicks,2026-04-14,,,13.5
Bennedict Mathurin,LAC,points,17.5,PrizePicks,2026-04-14,,,14.25
Brook Lopez,LAC,points_rebounds_assists,17.5,PrizePicks,2026-04-14,,,18.0
Gui Santos,GSW,points_rebounds_assists,17.5,PrizePicks,2026-04-14,,,19.0
Bennedict Mathurin,LAC,points_rebounds_assists,17.0,PrizePicks,2026-04-14,,,20.75
Gui Santos,GSW,points_rebounds,16.5,PrizePicks,2026-04-14,,,18.0
Brook Lopez,LAC,points_rebounds,16.5,PrizePicks,2026-04-14,,,16.5
Brandin Podziemski,GSW,points,16.5,PrizePicks,2026-04-14,,,14.5
Brook Lopez,LAC,points_rebounds_assists,16.5,PrizePicks,2026-04-14,,,18.0
Darius Garland,LAC,points,16.5,PrizePicks,2026-04-14,,,20.5
De'Anthony Melton,GSW,points_rebounds_assists,16.5,PrizePicks,2026-04-14,,,19.0
Draymond Green,GSW,points_rebounds_assists,16.5,PrizePicks,2026-04-14,,,18.25
Gui Santos,GSW,points_rebounds_assists,16.5,PrizePicks,2026-04-14,,,19.0
Kristaps Porziņģis,GSW,points,16.5,PrizePicks,2026-04-14,,,18.0
Derrick Jones,LAC,points_rebounds_assists,16.5,PrizePicks,2026-04-14,,,15.0
Brandin Podziemski,GSW,points_assists,16.5,PrizePicks,2026-04-14,,,18.0
De'Anthony Melton,GSW,points_rebounds,15.5,PrizePicks,2026-04-14,,,17.5
Brook Lopez,LAC,points_rebounds,15.5,PrizePicks,2026-04-14,,,16.5
Derrick Jones,LAC,points_rebounds_assists,15.5,PrizePicks,2026-04-14,,,15.0
Draymond Green,GSW,points_rebounds_assists,15.5,PrizePicks,2026-04-14,,,18.25
Kris Dunn,LAC,points_rebounds_assists,15.5,PrizePicks,2026-04-14,,,13.5
Kawhi Leonard,LAC,rebounds_assists,15.5,PrizePicks,2026-04-14,,,12.5
Bennedict Mathurin,LAC,points_rebounds,15.0,PrizePicks,2026-04-14,,,19.5
Brook Lopez,LAC,points,14.5,PrizePicks,2026-04-14,,,13.0
Darius Garland,LAC,points,14.5,PrizePicks,2026-04-14,,,20.5
Derrick Jones,LAC,points,14.5,PrizePicks,2026-04-14,,,8.0
Gui Santos,GSW,points,14.5,PrizePicks,2026-04-14,,,11.0
Kristaps Porziņģis,GSW,points,14.5,PrizePicks,2026-04-14,,,18.0
Brandin Podziemski,GSW,points,14.5,PrizePicks,2026-04-14,,,14.5
Brandin Podziemski,GSW,points_assists,14.5,PrizePicks,2026-04-14,,,18.0
Brandin Podziemski,GSW,points_rebounds,14.5,PrizePicks,2026-04-14,,,20.0
Draymond Green,GSW,points_rebounds,14.5,PrizePicks,2026-04-14,,,14.0
Gui Santos,GSW,points_rebounds,14.5,PrizePicks,2026-04-14,,,18.0
Gui Santos,GSW,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,19.0
Kris Dunn,LAC,points_rebounds,14.5,PrizePicks,2026-04-14,,,10.0
Draymond Green,GSW,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,18.25
Draymond Green,GSW,rebounds_assists,14.5,PrizePicks,2026-04-14,,,11.0
De'Anthony Melton,GSW,points,14.5,PrizePicks,2026-04-14,,,13.5
De'Anthony Melton,GSW,points_assists,14.5,PrizePicks,2026-04-14,,,14.5
Bennedict Mathurin,LAC,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,20.75
Brook Lopez,LAC,points_assists,14.5,PrizePicks,2026-04-14,,,12.5
Brook Lopez,LAC,points_rebounds,14.5,PrizePicks,2026-04-14,,,16.5
Brook Lopez,LAC,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,18.0
Derrick Jones,LAC,points_rebounds,14.5,PrizePicks,2026-04-14,,,13.0
Kawhi Leonard,LAC,rebounds_assists,14.5,PrizePicks,2026-04-14,,,12.5
Kris Dunn,LAC,points_assists,14.5,PrizePicks,2026-04-14,,,10.5
Kris Dunn,LAC,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,13.5
De'Anthony Melton,GSW,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,19.0
Derrick Jones,LAC,points_assists,14.5,PrizePicks,2026-04-14,,,10.0
Derrick Jones,LAC,points_rebounds_assists,14.5,PrizePicks,2026-04-14,,,15.0
Draymond Green,GSW,points_assists,14.0,PrizePicks,2026-04-14,,,12.75
Gui Santos,GSW,points_assists,13.5,PrizePicks,2026-04-14,,,12.5
Kris Dunn,LAC,points_rebounds_assists,13.5,PrizePicks,2026-04-14,,,13.5
Draymond Green,GSW,points_rebounds,13.5,PrizePicks,2026-04-14,,,14.0
Gui Santos,GSW,points,13.5,PrizePicks,2026-04-14,,,11.0
Kawhi Leonard,LAC,rebounds_assists,13.5,PrizePicks,2026-04-14,,,12.5
Bennedict Mathurin,LAC,points_assists,13.0,PrizePicks,2026-04-14,,,13.0
Derrick Jones,LAC,points_rebounds,13.0,PrizePicks,2026-04-14,,,13.0
Brook Lopez,LAC,points_assists,12.5,PrizePicks,2026-04-14,,,12.5
De'Anthony Melton,GSW,points,12.5,PrizePicks,2026-04-14,,,13.5
Brandin Podziemski,GSW,points,12.5,PrizePicks,2026-04-14,,,14.5
Derrick Jones,LAC,points_rebounds_assists,12.5,PrizePicks,2026-04-14,,,15.0
Gui Santos,GSW,points_assists,12.5,PrizePicks,2026-04-14,,,12.5
Al Horford,GSW,points_rebounds_assists,12.5,PrizePicks,2026-04-14,,,12.5
Draymond Green,GSW,rebounds_assists,12.5,PrizePicks,2026-04-14,,,11.0
Brandin Podziemski,GSW,points,11.5,PrizePicks,2026-04-14,,,14.5
Brook Lopez,LAC,points,11.5,PrizePicks,2026-04-14,,,13.0
Draymond Green,GSW,points,11.5,PrizePicks,2026-04-14,,,7.25
Draymond Green,GSW,rebounds_assists,11.5,PrizePicks,2026-04-14,,,11.0
Kris Dunn,LAC,points,11.5,PrizePicks,2026-04-14,,,7.5
Bennedict Mathurin,LAC,points_assists,11.5,PrizePicks,2026-04-14,,,13.0
Brook Lopez,LAC,points_assists,11.5,PrizePicks,2026-04-14,,,12.5
Darius Garland,LAC,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.5
Derrick Jones,LAC,points_rebounds,11.5,PrizePicks,2026-04-14,,,13.0
Draymond Green,GSW,points_assists,11.5,PrizePicks,2026-04-14,,,12.75
Kris Dunn,LAC,points_assists,11.5,PrizePicks,2026-04-14,,,10.5
Kris Dunn,LAC,points_rebounds,11.5,PrizePicks,2026-04-14,,,10.0
Kris Dunn,LAC,rebounds_assists,11.5,PrizePicks,2026-04-14,,,8.0
Stephen Curry,GSW,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.5
De'Anthony Melton,GSW,points_assists,11.5,PrizePicks,2026-04-14,,,14.5
De'Anthony Melton,GSW,points_rebounds,11.5,PrizePicks,2026-04-14,,,17.5
Gui Santos,GSW,points_assists,11.5,PrizePicks,2026-04-14,,,12.5
Gui Santos,GSW,rebounds_assists,11.5,PrizePicks,2026-04-14,,,8.5
Brandin Podziemski,GSW,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.5
Derrick Jones,LAC,points,11.5,PrizePicks,2026-04-14,,,8.0
Kristaps Porziņģis,GSW,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.0
Derrick Jones,LAC,points_rebounds_assists,11.5,PrizePicks,2026-04-14,,,15.0
Kris Dunn,LAC,points_rebounds_assists,11.5,PrizePicks,2026-04-14,,,13.5
Kawhi Leonard,LAC,rebounds_assists,11.5,PrizePicks,2026-04-14,,,12.5
Gui Santos,GSW,points,11.0,PrizePicks,2026-04-14,,,11.0
Bennedict Mathurin,LAC,points,11.0,PrizePicks,2026-04-14,,,14.25
Draymond Green,GSW,rebounds_assists,10.5,PrizePicks,2026-04-14,,,11.0
De'Anthony Melton,GSW,points,10.5,PrizePicks,2026-04-14,,,13.5
Kawhi Leonard,LAC,rebounds,10.5,PrizePicks,2026-04-14,,,8.5
Kawhi Leonard,LAC,rebounds_assists,10.5,PrizePicks,2026-04-14,,,12.5
Kris Dunn,LAC,points_assists,10.5,PrizePicks,2026-04-14,,,10.5
Kris Dunn,LAC,points_rebounds_assists,10.5,PrizePicks,2026-04-14,,,13.5
Brandin Podziemski,GSW,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.5
Darius Garland,LAC,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.5
Brook Lopez,LAC,rebounds_assists,10.5,PrizePicks,2026-04-14,,,8.0
Derrick Jones,LAC,points_assists,10.0,PrizePicks,2026-04-14,,,10.0
Kris Dunn,LAC,points_rebounds,10.0,PrizePicks,2026-04-14,,,10.0
Darius Garland,LAC,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
Brandin Podziemski,GSW,points,9.5,PrizePicks,2026-04-14,,,14.5
Brook Lopez,LAC,points,9.5,PrizePicks,2026-04-14,,,13.0
Darius Garland,LAC,assists,9.5,PrizePicks,2026-04-14,,,7.0
Draymond Green,GSW,points,9.5,PrizePicks,2026-04-14,,,7.25
Gui Santos,GSW,points,9.5,PrizePicks,2026-04-14,,,11.0
Kawhi Leonard,LAC,rebounds,9.5,PrizePicks,2026-04-14,,,8.5
Kris Dunn,LAC,points,9.5,PrizePicks,2026-04-14,,,7.5
Kristaps Porziņģis,GSW,rebounds,9.5,PrizePicks,2026-04-14,,,7.5
Draymond Green,GSW,points_assists,9.5,PrizePicks,2026-04-14,,,12.75
Draymond Green,GSW,points_rebounds,9.5,PrizePicks,2026-04-14,,,14.0
Draymond Green,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,11.0
Gui Santos,GSW,points_assists,9.5,PrizePicks,2026-04-14,,,12.5
De'Anthony Melton,GSW,points,9.5,PrizePicks,2026-04-14,,,13.5
Kris Dunn,LAC,points_assists,9.5,PrizePicks,2026-04-14,,,10.5
Bennedict Mathurin,LAC,points,9.5,PrizePicks,2026-04-14,,,14.25
Brook Lopez,LAC,points_assists,9.5,PrizePicks,2026-04-14,,,12.5
Brook Lopez,LAC,rebounds_assists,9.5,PrizePicks,2026-04-14,,,8.0
Derrick Jones,LAC,points_rebounds,9.5,PrizePicks,2026-04-14,,,13.0
Kawhi Leonard,LAC,rebounds_assists,9.5,PrizePicks,2026-04-14,,,12.5
Kris Dunn,LAC,rebounds_assists,9.5,PrizePicks,2026-04-14,,,8.0
Stephen Curry,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
Gui Santos,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,8.5
Brandin Podziemski,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
Kris Dunn,LAC,points_rebounds_assists,9.5,PrizePicks,2026-04-14,,,13.5
Kristaps Porziņģis,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.0
Bennedict Mathurin,LAC,rebounds_assists,9.5,PrizePicks,2026-04-14,,,7.0
Bennedict Mathurin,LAC,points_assists,9.5,PrizePicks,2026-04-14,,,13.0
De'Anthony Melton,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,6.25
Al Horford,GSW,points,9.5,PrizePicks,2026-04-14,,,5.5
Al Horford,GSW,rebounds_assists,9.5,PrizePicks,2026-04-14,,,7.5
Brandin Podziemski,GSW,rebounds_assists,8.5,PrizePicks,2026-04-14,,,9.5
Brook Lopez,LAC,rebounds,8.5,PrizePicks,2026-04-14,,,6.5
Draymond Green,GSW,rebounds,8.5,PrizePicks,2026-04-14,,,5.5
Kristaps Porziņģis,GSW,rebounds,8.5,PrizePicks,2026-04-14,,,7.5
Kristaps Porziņģis,GSW,rebounds_assists,8.5,PrizePicks,2026-04-14,,,9.0
Darius Garland,LAC,assists,8.5,PrizePicks,2026-04-14,,,7.0
Derrick Jones,LAC,points,8.5,PrizePicks,2026-04-14,,,8.0
Kawhi Leonard,LAC,rebounds,8.5,PrizePicks,2026-04-14,,,8.5
Derrick Jones,LAC,points_assists,8.5,PrizePicks,2026-04-14,,,10.0
Draymond Green,GSW,rebounds_assists,8.5,PrizePicks,2026-04-14,,,11.0
Gui Santos,GSW,points,8.5,PrizePicks,2026-04-14,,,11.0
Gui Santos,GSW,rebounds_assists,8.5,PrizePicks,2026-04-14,,,8.5
Kris Dunn,LAC,points_rebounds,8.5,PrizePicks,2026-04-14,,,10.0
Al Horford,GSW,rebounds_assists,8.5,PrizePicks,2026-04-14,,,7.5
Brook Lopez,LAC,rebounds_assists,8.5,PrizePicks,2026-04-14,,,8.0
Kris Dunn,LAC,rebounds_assists,8.5,PrizePicks,2026-04-14,,,8.0
Darius Garland,LAC,rebounds_assists,8.5,PrizePicks,2026-04-14,,,9.5
Draymond Green,GSW,points,8.0,PrizePicks,2026-04-14,,,7.25
Kristaps Porziņģis,GSW,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.0
Brandin Podziemski,GSW,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Brook Lopez,LAC,rebounds,7.5,PrizePicks,2026-04-14,,,6.5
Darius Garland,LAC,assists,7.5,PrizePicks,2026-04-14,,,7.0
Draymond Green,GSW,assists,7.5,PrizePicks,2026-04-14,,,6.0
Draymond Green,GSW,rebounds,7.5,PrizePicks,2026-04-14,,,5.5
Gui Santos,GSW,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Kristaps Porziņģis,GSW,rebounds,7.5,PrizePicks,2026-04-14,,,7.5
Stephen Curry,GSW,assists,7.5,PrizePicks,2026-04-14,,,5.5
Brook Lopez,LAC,points,7.5,PrizePicks,2026-04-14,,,13.0
Gui Santos,GSW,points,7.5,PrizePicks,2026-04-14,,,11.0
Kris Dunn,LAC,points,7.5,PrizePicks,2026-04-14,,,7.5
Stephen Curry,GSW,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
